Published Date,Account,Account Type,Campaign Name,Total Impressions,Total Engagements,Media Type,Engagement Rate
2/15/2023 8:45,DOTA2,TWITTER,N/A ,328,9,Text,
2/15/2023 8:44,General ,TWITTER,Evil Exhibited ,13444,214,Photo,1.591788158
2/15/2023 8:30,General ,TWITTER,Evil Exhibited ,13128,119,Photo,0.906459476
2/15/2023 8:18,General ,TWITTER,Evil Exhibited ,10624,471,Video,4.433358434
2/15/2023 8:15,General ,TWITTER,Evil Exhibited ,1858,184,Video,9.903121636
2/15/2023 8:14,General ,TWITTER,Evil Exhibited ,459,28,Video,6.100217865
2/15/2023 8:14,General ,INSTAGRAM,Evil Exhibited ,4416,0,Video,0
2/15/2023 8:13,General ,TWITTER,Evil Exhibited ,536,6,Text,1.119402985
2/15/2023 8:07,General ,INSTAGRAM,N/A ,0,0,Photo,#DIV/0!
2/15/2023 8:07,General ,INSTAGRAM,Evil Exhibited ,5380,0,Photo,0
2/15/2023 8:00,General ,TWITTER,Evil Exhibited ,20245,654,Photo,3.230427266
2/15/2023 8:00,General ,FBPAGE,Evil Exhibited ,17050,1392,Photo,8.164222874
2/15/2023 8:00,DOTA2,TWITTER,Evil Exhibited ,1294,58,Photo,
2/15/2023 7:58,General ,YOUTUBE,N/A ,3309,126,Video,3.807796917
2/15/2023 7:36,General ,INSTAGRAM,Community Engagement ,9872,231,Photo,2.339951378
2/15/2023 7:36,General ,INSTAGRAM,N/A ,0,0,Text,#DIV/0!
2/15/2023 7:36,General ,TWITTER,Community Engagement ,18578,144,Photo,0.775110346
2/15/2023 7:17,Valorant,YOUTUBE,Evil Exhibited ,0,0,Text,
2/15/2023 7:16,Valorant,YOUTUBE,Evil Exhibited ,0,0,Link,
2/15/2023 7:01,DOTA2,TWITTER,N/A ,503,4,Text,
2/15/2023 7:00,General ,FBPAGE,N/A ,0,0,Text,#DIV/0!
2/15/2023 7:00,General ,FBPAGE,Evil Exhibited ,3395,176,Photo,5.184094256
2/15/2023 7:00,DOTA2,TWITTER,Evil Exhibited ,1058,30,Photo,
2/15/2023 5:25,General ,TWITTER,Evil Exhibited ,506,21,Video,4.150197628
2/15/2023 5:15,General ,TWITTER,N/A ,0,0,Photo,#DIV/0!
2/14/2023 22:50,Valorant,YOUTUBE,Evil Exhibited ,0,0,Text,
2/14/2023 18:51,General ,TWITTER,Community Engagement ,697,15,Video,2.152080344
2/14/2023 18:51,General ,TWITTER,N/A ,0,0,Text,#DIV/0!
2/14/2023 18:01,CSGO,TWITTER,Community Engagement ,1890,28,Photo,
2/14/2023 17:22,DOTA2,TWITTER,N/A ,263,10,Text,
2/14/2023 16:54,General ,FBPAGE,N/A ,45340,20400,Video,44.99338333
2/14/2023 16:54,DOTA2,TWITTER,Evil Exhibited ,10448,1343,Video,
2/14/2023 16:52,CSGO,TWITTER,Community Engagement ,2422,18,Photo,
2/14/2023 16:43,General ,TWITTER,Evil Exhibited ,13646,226,Text,1.656162978
2/14/2023 16:43,General ,TWITTER,Evil Exhibited ,37402,1230,Video,3.288594193
2/14/2023 15:35,CSGO,TWITTER,Community Engagement ,1056,19,Photo,
2/14/2023 14:52,DOTA2,TWITTER,N/A ,542,15,Photo,
2/14/2023 14:51,DOTA2,TWITTER,N/A ,672,16,Text,
2/14/2023 14:39,CSGO,TWITTER,Community Engagement ,2602,414,Video,
2/14/2023 14:35,CSGO,TWITTER,Community Engagement ,4499,83,Photo,
2/14/2023 14:00,General ,TWITTER,Community Engagement ,27261,719,Photo,2.637467444
2/14/2023 13:24,Content Creators,YOUTUBE,N/A ,0,0,Link,
2/14/2023 12:29,General ,INSTAGRAM,Evergreen ,8591,158,Video,1.839133977
2/14/2023 12:29,General ,TIKTOK_BUSINESS,Evergreen ,195,10,Video,5.128205128
2/14/2023 12:29,General ,YOUTUBE,Evergreen ,371,9,Video,2.425876011
2/14/2023 12:00,General ,TWITTER,Community Engagement ,11252,94,Photo,0.835407039
2/14/2023 12:00,General ,TWITTER,Community Engagement ,127547,1703,Photo,1.335194085
2/14/2023 11:36,General ,FBPAGE,Evil Exhibited ,20826,697,Photo,3.346778066
2/14/2023 11:35,DOTA2,TWITTER,Evil Exhibited ,818,23,Photo,
2/14/2023 11:01,General ,TWITTER,Evil Exhibited ,17932,519,Video,2.894267232
2/14/2023 11:01,General ,INSTAGRAM,N/A ,0,0,Text,#DIV/0!
2/14/2023 11:01,General ,INSTAGRAM,N/A ,0,0,Text,#DIV/0!
2/14/2023 11:01,General ,INSTAGRAM,N/A ,0,0,Text,#DIV/0!
2/14/2023 11:01,General ,INSTAGRAM,N/A ,0,0,Text,#DIV/0!
2/14/2023 11:01,General ,INSTAGRAM,N/A ,0,0,Text,#DIV/0!
2/14/2023 11:01,General ,INSTAGRAM,Evil Exhibited ,6287,97,Video,1.542866232
2/14/2023 11:00,General ,FBPAGE,Evil Exhibited ,6504,166,Video,2.552275523
2/14/2023 10:00,General ,INSTAGRAM,Evil Exhibited ,6224,87,Video,1.39781491
2/14/2023 10:00,General ,TWITTER,Evil Exhibited ,12167,114,Video,0.936960631
2/14/2023 10:00,General ,FBPAGE,N/A ,6179,368,Video,5.955656255
2/14/2023 10:00,General ,FBPAGE,Evil Exhibited ,5420,92,Video,1.697416974
2/14/2023 9:30,General ,INSTAGRAM,Community Engagement ,6794,75,Video,1.103915219
2/14/2023 9:30,General ,TIKTOK_BUSINESS,Community Engagement ,151,6,Video,3.973509934
2/14/2023 9:04,General ,TWITTER,Evil Exhibited ,10789,107,Link,0.991750857
2/14/2023 8:34,General ,TWITTER,Evil Exhibited ,718,3,Text,0.417827298
2/14/2023 8:34,General ,TWITTER,Evil Exhibited ,1799,7,Text,0.389105058
2/14/2023 8:31,General ,TWITTER,Evil Exhibited ,611,30,Text,4.909983633
2/14/2023 8:19,General ,TWITTER,Evil Exhibited ,1313,24,Text,1.827875095
2/14/2023 8:18,General ,TWITTER,Evil Exhibited ,1066,8,Text,0.750469043
2/14/2023 8:16,General ,TWITTER,Evil Exhibited ,143,12,Text,8.391608392
2/14/2023 8:08,General ,TWITTER,Evil Exhibited ,12465,950,Text,7.621339751
2/14/2023 8:02,General ,FBPAGE,Evil Exhibited ,9602,423,Video,4.405332222
2/14/2023 8:00,General ,INSTAGRAM,N/A ,0,0,Text,#DIV/0!
2/14/2023 8:00,General ,INSTAGRAM,N/A ,0,0,Text,#DIV/0!
2/14/2023 8:00,General ,INSTAGRAM,N/A ,0,0,Text,#DIV/0!
2/14/2023 8:00,General ,INSTAGRAM,N/A ,0,0,Text,#DIV/0!
2/14/2023 8:00,General ,INSTAGRAM,N/A ,0,0,Text,#DIV/0!
2/14/2023 8:00,General ,INSTAGRAM,N/A ,0,0,Text,#DIV/0!
2/14/2023 8:00,General ,INSTAGRAM,Evil Exhibited ,6584,149,Video,2.263061968
2/14/2023 8:00,DOTA2,TWITTER,Evil Exhibited ,1622,53,Video,
2/14/2023 8:00,General ,TWITTER,Evil Exhibited ,156442,8682,Video,5.549660577
2/14/2023 7:40,DOTA2,TWITTER,N/A ,538,8,Text,
2/14/2023 7:18,DOTA2,TWITTER,N/A ,456,23,Text,
2/14/2023 6:09,DOTA2,TWITTER,N/A ,1077,41,Photo,
2/13/2023 17:49,General ,TWITTER,Evil Exhibited ,2482,27,Text,1.087832393
2/13/2023 17:47,General ,TWITTER,N/A ,0,0,Photo,#DIV/0!
2/13/2023 17:36,DOTA2,TWITTER,N/A ,0,0,Text,
2/13/2023 17:33,General ,TWITTER,Evil Exhibited ,43380,3585,Video,8.26417704
2/13/2023 15:38,General ,INSTAGRAM,Evil Exhibited ,3225,0,Video,0
2/13/2023 15:30,General ,INSTAGRAM,Evil Exhibited ,28392,681,Photo,2.398562975
2/13/2023 15:30,General ,TWITTER,Evil Exhibited ,20118,277,Photo,1.376876429
2/13/2023 15:30,General ,FBPAGE,Evil Exhibited ,24894,1097,Photo,4.406684342
2/13/2023 15:08,Valorant,YOUTUBE,N/A ,961,46,Video,
2/13/2023 15:06,General ,INSTAGRAM,N/A ,0,0,Text,#DIV/0!
2/13/2023 15:06,General ,INSTAGRAM,N/A ,0,0,Text,#DIV/0!
2/13/2023 15:00,General ,INSTAGRAM,Community Engagement ,10524,132,Video,1.254275941
2/13/2023 15:00,General ,TIKTOK_BUSINESS,Community Engagement ,1432,69,Video,4.818435754
2/13/2023 14:33,General ,TWITTER,Community Engagement ,13822,76,Photo,0.549848068
2/13/2023 13:50,Content Creators,YOUTUBE,N/A ,0,0,Text,
2/13/2023 13:47,Content Creators,YOUTUBE,N/A ,0,0,Link,
2/13/2023 13:07,General ,TWITTER,Community Engagement ,12837,54,Photo,0.420659032
2/13/2023 12:49,Content Creators,YOUTUBE,N/A ,488,18,Video,
2/13/2023 12:49,Content Creators,YOUTUBE,N/A ,1741,45,Video,
2/13/2023 12:49,Content Creators,YOUTUBE,N/A ,1991,79,Video,
2/13/2023 11:55,General ,TWITTER,Community Engagement ,247,3,Photo,1.214574899
2/13/2023 11:26,DOTA2,TWITTER,N/A ,1062,32,Text,
2/13/2023 11:24,DOTA2,TWITTER,N/A ,510,14,Text,
2/13/2023 10:46,DOTA2,TWITTER,N/A ,26,1,Text,
2/13/2023 10:31,General ,TWITTER,Evil Exhibited ,22533,569,Photo,2.525185284
2/13/2023 9:30,General ,TWITTER,Evil Exhibited ,372,16,Text,4.301075269
2/13/2023 9:30,DOTA2,TWITTER,Evil Exhibited ,4115,66,Text,
2/13/2023 9:18,DOTA2,TWITTER,Evil Exhibited ,914,10,Photo,
2/13/2023 8:54,General ,TWITTER,N/A ,0,0,Text,#DIV/0!
2/13/2023 8:35,General ,TWITTER,Evil Exhibited ,5479,129,Video,2.354444242
2/12/2023 18:18,General ,TWITTER,Community Engagement ,1255,37,Text,2.948207171
2/12/2023 18:09,CSGO,TWITTER,Community Engagement ,3087,128,Photo,
2/12/2023 16:43,CSGO,TWITTER,Community Engagement ,7041,251,Photo,
2/12/2023 14:23,General ,TWITTER,Community Engagement ,292,10,Text,3.424657534
2/12/2023 14:06,General ,TWITTER,Community Engagement ,1631,14,Text,0.858369099
2/12/2023 14:06,General ,TWITTER,N/A ,0,0,Photo,#DIV/0!
2/12/2023 12:43,DOTA2,TWITTER,N/A ,0,0,Text,
2/12/2023 12:00,General ,TWITTER,Community Engagement ,17150,316,Photo,1.842565598
2/12/2023 11:03,General ,TWITTER,Evil Exhibited ,7273,115,Photo,1.581190705
2/12/2023 11:00,General ,FBPAGE,Evil Exhibited ,10957,116,Photo,1.058683946
2/12/2023 11:00,General ,FBPAGE,Evil Exhibited ,10957,116,Photo,1.058683946
2/12/2023 11:00,General ,FBPAGE,Evil Exhibited ,21914,230,Photo,1.049557361
2/12/2023 11:00,General ,TWITTER,Evil Exhibited ,52306,1009,Photo,1.929032998
2/12/2023 11:00,General ,FBPAGE,N/A ,7205,159,Photo,2.206800833
2/12/2023 11:00,General ,FBPAGE,N/A ,7205,159,Photo,2.206800833
2/12/2023 11:00,DOTA2,TWITTER,Evil Exhibited ,1648,40,Photo,
2/12/2023 11:00,General ,FBPAGE,Evil Exhibited ,14410,317,Photo,2.199861207
2/12/2023 10:29,General ,INSTAGRAM,Evergreen ,11144,194,Video,1.740847093
2/12/2023 10:28,General ,TIKTOK_BUSINESS,Evergreen ,1180,50,Video,4.237288136
2/12/2023 10:28,General ,YOUTUBE,Evergreen ,980,37,Video,3.775510204
2/12/2023 10:00,General ,TWITTER,Community Engagement ,22311,179,Text,0.802294832
2/11/2023 22:16,General ,INSTAGRAM,N/A ,0,0,Text,#DIV/0!
2/11/2023 22:15,General ,INSTAGRAM,N/A ,0,0,Text,#DIV/0!
2/11/2023 18:28,CSGO,TWITTER,Community Engagement ,2330,62,Photo,
2/11/2023 17:34,CSGO,TWITTER,Community Engagement ,8671,294,Photo,
2/11/2023 15:13,General ,TWITTER,Community Engagement ,401,12,Text,2.992518703
2/11/2023 15:13,General ,TWITTER,N/A ,0,0,Video,#DIV/0!
2/11/2023 15:09,General ,TWITTER,Community Engagement ,154,4,Text,2.597402597
2/11/2023 15:05,General ,TWITTER,Community Engagement ,20354,111,Photo,0.545347352
2/11/2023 14:50,General ,TWITTER,Community Engagement ,14873,244,Video,1.640556714
2/11/2023 14:07,General ,TWITTER,Community Engagement ,47109,202,Photo,0.4287928
2/11/2023 13:58,General ,TWITTER,Community Engagement ,422,10,Video,2.369668246
2/11/2023 13:49,General ,TWITTER,Community Engagement ,14658,253,Video,1.726019921
2/11/2023 13:41,General ,INSTAGRAM,N/A ,0,0,Photo,#DIV/0!
2/11/2023 13:41,General ,INSTAGRAM,N/A ,0,0,Photo,#DIV/0!
2/11/2023 13:40,General ,INSTAGRAM,Community Engagement ,3410,0,Video,0
2/11/2023 13:34,General ,INSTAGRAM,N/A ,0,0,Photo,#DIV/0!
2/11/2023 13:34,General ,INSTAGRAM,N/A ,0,0,Photo,#DIV/0!
2/11/2023 13:34,General ,INSTAGRAM,Community Engagement ,3581,0,Video,0
2/11/2023 13:30,General ,INSTAGRAM,Community Engagement ,3727,0,Photo,0
2/11/2023 13:29,General ,INSTAGRAM,Community Engagement ,4039,0,Video,0
2/11/2023 13:16,General ,TWITTER,Community Engagement ,14519,72,Photo,0.495901922
2/11/2023 11:00,General ,INSTAGRAM,Evil Exhibited ,10621,158,Photo,1.487618868
2/11/2023 11:00,General ,TWITTER,Evil Exhibited ,13322,55,Photo,0.412850923
2/11/2023 11:00,General ,FBPAGE,Evil Exhibited ,14221,89,Photo,0.625835033
2/11/2023 9:25,General ,TWITTER,Evil Exhibited ,1046,22,Text,2.103250478
2/11/2023 9:00,General ,INSTAGRAM,Evergreen ,128,2,Video,1.5625
2/11/2023 9:00,General ,TWITTER,Community Engagement ,37653,514,Photo,1.365097071
2/11/2023 9:00,General ,YOUTUBE,Evergreen ,484,21,Video,4.338842975
2/11/2023 9:00,General ,TIKTOK_BUSINESS,Evergreen ,242,16,Video,6.611570248
2/10/2023 19:26,CSGO,TWITTER,Community Engagement ,1309,22,Photo,
2/10/2023 18:32,CSGO,TWITTER,Community Engagement ,1742,14,Photo,
2/10/2023 17:32,CSGO,TWITTER,Community Engagement ,946,20,Photo,
2/10/2023 17:08,General ,TWITTER,Community Engagement ,13611,173,Photo,1.271030784
2/10/2023 16:55,General ,TWITTER,Community Engagement ,205,10,Video,4.87804878
2/10/2023 16:52,DOTA2,TWITTER,N/A ,1033,11,Video,
2/10/2023 16:50,General ,TWITTER,Community Engagement ,17485,288,Photo,1.647126108
2/10/2023 16:41,General ,TWITTER,Community Engagement ,28821,309,Photo,1.072134902
2/10/2023 16:40,General ,FBPAGE,N/A ,20089,710,Photo,3.534272487
2/10/2023 16:40,DOTA2,TWITTER,N/A ,702,13,Photo,
2/10/2023 16:39,General ,TWITTER,Community Engagement ,58502,827,Photo,1.413626885
2/10/2023 16:33,General ,TWITTER,Community Engagement ,17162,167,Photo,0.973080061
2/10/2023 16:27,General ,INSTAGRAM,Community Engagement ,2796,0,Video,0
2/10/2023 16:26,DOTA2,TWITTER,N/A ,827,16,Photo,
2/10/2023 16:21,CSGO,TWITTER,Community Engagement ,3161,75,Photo,
2/10/2023 16:21,General ,TWITTER,Community Engagement ,15720,105,Photo,0.667938931
2/10/2023 16:21,DOTA2,TWITTER,N/A ,916,25,Text,
2/10/2023 16:17,DOTA2,TWITTER,N/A ,794,27,Photo,
2/10/2023 16:10,DOTA2,TWITTER,N/A ,339,10,Video,
2/10/2023 16:01,General ,TWITTER,Community Engagement ,2804,60,Video,2.139800285
2/10/2023 16:00,DOTA2,TWITTER,N/A ,693,15,Photo,
2/10/2023 16:00,General ,TWITTER,Community Engagement ,11673,157,Photo,1.344984151
2/10/2023 15:53,General ,FBPAGE,N/A ,13542,339,Photo,2.503322995
2/10/2023 15:53,DOTA2,TWITTER,N/A ,682,14,Photo,
2/10/2023 15:53,General ,TWITTER,Community Engagement ,34626,182,Photo,0.525616589
2/10/2023 15:50,General ,INSTAGRAM,N/A ,0,0,Photo,#DIV/0!
2/10/2023 15:50,General ,INSTAGRAM,Community Engagement ,2982,0,Video,0
2/10/2023 15:43,General ,TWITTER,Community Engagement ,757,38,Video,5.019815059
2/10/2023 15:40,General ,TWITTER,Community Engagement ,20576,1047,Video,5.088452566
2/10/2023 14:45,DOTA2,TWITTER,N/A ,1983,99,Video,
2/10/2023 14:39,General ,TWITTER,Community Engagement ,44448,333,Photo,0.749190065
2/10/2023 14:01,General ,TWITTER,Community Engagement ,15170,327,Video,2.155570204
2/10/2023 13:30,General ,INSTAGRAM,Evergreen ,11079,246,Video,2.220417005
2/10/2023 13:30,General ,TIKTOK_BUSINESS,Evergreen ,4205,130,Video,3.091557669
2/10/2023 13:30,General ,YOUTUBE,Evergreen ,866,27,Video,3.11778291
2/10/2023 13:27,General ,TWITTER,Community Engagement ,792,3,Text,0.378787879
2/10/2023 13:10,General ,TWITTER,Community Engagement ,2082,75,Video,3.602305476
2/10/2023 13:00,General ,FBPAGE,N/A ,20958,1908,Photo,9.10392213
2/10/2023 13:00,DOTA2,TWITTER,N/A ,1031,55,Photo,
2/10/2023 11:35,General ,INSTAGRAM,N/A ,0,0,Text,#DIV/0!
2/10/2023 11:35,General ,INSTAGRAM,N/A ,0,0,Text,#DIV/0!
2/10/2023 11:35,General ,INSTAGRAM,Community Engagement ,9312,119,Video,1.277920962
2/10/2023 11:27,General ,TWITTER,Evil Exhibited ,1355,15,Text,1.10701107
2/10/2023 11:14,General ,TWITTER,Community Engagement ,144,2,Text,1.388888889
2/10/2023 11:13,General ,TWITTER,Community Engagement ,134,3,Text,2.23880597
2/10/2023 11:04,General ,TWITTER,Evil Exhibited ,1387,13,Text,0.937274694
2/10/2023 11:00,General ,FBPAGE,Evil Exhibited ,22567,470,Photo,2.082687109
2/10/2023 11:00,General ,FBPAGE,Evil Exhibited ,11284,235,Photo,2.082594825
2/10/2023 11:00,General ,FBPAGE,Evil Exhibited ,11284,235,Photo,2.082594825
2/10/2023 11:00,General ,TWITTER,Evil Exhibited ,50167,3595,Photo,7.166065342
2/10/2023 11:00,General ,TIKTOK_BUSINESS,Community Engagement ,157,9,Video,5.732484076
2/10/2023 11:00,General ,FBPAGE,N/A ,9273,242,Photo,2.609727165
2/10/2023 11:00,General ,FBPAGE,N/A ,9273,242,Photo,2.609727165
2/10/2023 11:00,DOTA2,TWITTER,Evil Exhibited ,1051,40,Photo,
2/10/2023 11:00,General ,FBPAGE,Evil Exhibited ,18546,483,Photo,2.604335167
2/10/2023 10:30,General ,INSTAGRAM,Evergreen ,43440,1075,Video,2.474677716
2/10/2023 10:30,General ,TIKTOK_BUSINESS,Evergreen ,506,18,Video,3.557312253
2/10/2023 10:30,General ,YOUTUBE,Evergreen ,524,9,Video,1.717557252
2/10/2023 10:13,Content Creators,YOUTUBE,N/A ,1372,34,Video,
2/10/2023 10:04,General ,INSTAGRAM,N/A ,0,0,Photo,#DIV/0!
2/10/2023 10:04,General ,INSTAGRAM,N/A ,0,0,Photo,#DIV/0!
2/10/2023 10:04,General ,INSTAGRAM,Community Engagement ,2926,0,Video,0
2/10/2023 10:00,General ,TWITTER,Community Engagement ,24413,556,Video,2.277475116
2/10/2023 9:00,CSGO,TWITTER,Community Engagement ,986,20,Video,
2/10/2023 5:15,DOTA2,TWITTER,N/A ,6359,150,Photo,
2/9/2023 18:38,General ,TWITTER,Evil Exhibited ,967,16,Text,1.654601861
2/9/2023 18:37,General ,TWITTER,N/A ,0,0,Text,#DIV/0!
2/9/2023 18:36,CSGO,TWITTER,N/A ,0,0,Text,
2/9/2023 17:18,General ,TWITTER,Community Engagement ,1868,77,Photo,4.122055675
2/9/2023 17:10,General ,TWITTER,Evil Exhibited ,27220,4352,Photo,15.98824394
2/9/2023 16:54,General ,TWITTER,Evil Exhibited ,492,5,Video,1.016260163
2/9/2023 16:53,General ,TWITTER,Evil Exhibited ,388,9,Text,2.319587629
2/9/2023 16:43,General ,TWITTER,N/A ,0,0,Photo,#DIV/0!
2/9/2023 16:37,General ,INSTAGRAM,N/A ,0,0,Photo,#DIV/0!
2/9/2023 16:37,General ,INSTAGRAM,Community Engagement ,3120,0,Video,0
2/9/2023 16:27,General ,TWITTER,Evil Exhibited ,522,9,Video,1.724137931
2/9/2023 16:22,General ,TWITTER,Community Engagement ,1999,32,Photo,1.6008004
2/9/2023 16:21,General ,TWITTER,Evil Exhibited ,450,4,Text,0.888888889
2/9/2023 16:20,General ,TWITTER,N/A ,0,0,Text,#DIV/0!
2/9/2023 16:12,General ,TWITTER,Community Engagement ,383,8,Video,2.088772846
2/9/2023 15:51,General ,TWITTER,N/A ,0,0,Link,#DIV/0!
2/9/2023 15:49,General ,TWITTER,Community Engagement ,1244,65,Video,5.225080386
2/9/2023 15:47,General ,TWITTER,Community Engagement ,16153,351,Photo,2.172970965
2/9/2023 15:46,General ,FBPAGE,N/A ,30475,4606,Photo,15.11402789
2/9/2023 15:45,DOTA2,TWITTER,N/A ,855,16,Photo,
2/9/2023 15:45,General ,TWITTER,Community Engagement ,30114,483,Photo,1.60390516
2/9/2023 15:44,DOTA2,TWITTER,N/A ,896,29,Photo,
2/9/2023 15:43,DOTA2,TWITTER,N/A ,524,9,Photo,
2/9/2023 15:43,General ,TWITTER,Community Engagement ,12003,196,Photo,1.632925102
2/9/2023 15:21,General ,FBPAGE,N/A ,6796,459,Video,6.753972925
2/9/2023 15:20,DOTA2,TWITTER,N/A ,627,27,Video,
2/9/2023 15:20,General ,TWITTER,Community Engagement ,11205,252,Video,2.248995984
2/9/2023 15:16,DOTA2,TWITTER,N/A ,520,5,Video,
2/9/2023 15:12,DOTA2,TWITTER,N/A ,631,36,Photo,
2/9/2023 15:08,DOTA2,TWITTER,N/A ,502,7,Video,
2/9/2023 15:06,General ,TWITTER,Community Engagement ,28873,271,Photo,0.938593149
2/9/2023 15:05,General ,FBPAGE,N/A ,12331,524,Photo,4.249452599
2/9/2023 15:05,DOTA2,TWITTER,N/A ,538,9,Photo,
2/9/2023 15:01,General ,INSTAGRAM,N/A ,0,0,Photo,#DIV/0!
2/9/2023 15:01,General ,INSTAGRAM,Community Engagement ,3750,0,Video,0
2/9/2023 15:00,General ,TWITTER,N/A ,55,33,Link,60
2/9/2023 14:59,General ,TWITTER,Community Engagement ,11952,643,Video,5.379852744
2/9/2023 14:51,General ,TWITTER,Community Engagement ,479,12,Video,2.505219207
2/9/2023 14:49,General ,TWITTER,Community Engagement ,19134,1366,Video,7.139124072
2/9/2023 14:05,General ,TWITTER,Community Engagement ,16210,331,Video,2.041949414
2/9/2023 13:56,DOTA2,TWITTER,N/A ,517,9,Photo,
2/9/2023 13:00,General ,INSTAGRAM,Evergreen ,14608,267,Video,1.827765608
2/9/2023 13:00,General ,TIKTOK_BUSINESS,Evergreen ,1683,40,Video,2.376708259
2/9/2023 13:00,General ,YOUTUBE,Evergreen ,422,11,Video,2.606635071
2/9/2023 12:00,General ,TWITTER,Community Engagement ,3375,57,Text,1.688888889
2/9/2023 12:00,General ,TWITTER,Community Engagement ,12647,115,Photo,0.909306555
2/9/2023 12:00,DOTA2,TWITTER,N/A ,1460,66,Photo,
2/9/2023 12:00,General ,FBPAGE,N/A ,44147,5428,Photo,12.2952862
2/9/2023 11:00,General ,INSTAGRAM,Evil Exhibited ,11868,311,Photo,2.62049208
2/9/2023 11:00,General ,INSTAGRAM,N/A ,0,0,Text,#DIV/0!
2/9/2023 11:00,General ,INSTAGRAM,N/A ,0,0,Text,#DIV/0!
2/9/2023 11:00,General ,INSTAGRAM,N/A ,0,0,Text,#DIV/0!
2/9/2023 11:00,General ,INSTAGRAM,N/A ,0,0,Text,#DIV/0!
2/9/2023 11:00,General ,INSTAGRAM,N/A ,0,0,Text,#DIV/0!
2/9/2023 11:00,General ,INSTAGRAM,N/A ,0,0,Text,#DIV/0!
2/9/2023 11:00,General ,FBPAGE,Evil Exhibited ,24794,913,Photo,3.682342502
2/9/2023 11:00,General ,TWITTER,Evil Exhibited ,66746,5546,Photo,8.309112157
2/9/2023 11:00,General ,FBPAGE,Evil Exhibited ,32321,1862,Photo,5.760960366
2/9/2023 11:00,DOTA2,TWITTER,Evil Exhibited ,1947,118,Photo,
2/9/2023 10:00,General ,INSTAGRAM,Evergreen ,8733,151,Video,1.729073629
2/9/2023 10:00,General ,TIKTOK_BUSINESS,Evergreen ,1415,77,Video,5.441696113
2/9/2023 10:00,General ,YOUTUBE,Evergreen ,486,22,Video,4.526748971
2/9/2023 7:42,General ,TWITTER,Evil Exhibited ,3714,51,Text,1.373182553
2/8/2023 19:44,General ,TWITTER,N/A ,0,0,Photo,#DIV/0!
2/8/2023 15:18,General ,TWITTER,Community Engagement ,1564,25,Text,1.598465473
2/8/2023 15:00,General ,TWITTER,Evil Exhibited ,23671,416,Video,1.757424697
2/8/2023 14:38,General ,TWITTER,Community Engagement ,21914,395,Photo,1.802500684
2/8/2023 12:03,General ,TWITTER,Community Engagement ,2664,45,Photo,1.689189189
2/8/2023 11:00,General ,FBPAGE,N/A ,26973,2306,Photo,8.549290031
2/8/2023 11:00,DOTA2,TWITTER,N/A ,2834,126,Photo,
2/8/2023 10:06,General ,INSTAGRAM,Community Engagement ,16084,336,Video,2.089032579
2/8/2023 10:00,General ,TIKTOK_BUSINESS,Community Engagement ,3694,173,Video,4.683270168
2/8/2023 10:00,General ,YOUTUBE,Community Engagement ,1641,44,Video,2.681291895
2/8/2023 9:45,Content Creators,YOUTUBE,N/A ,226,12,Video,
2/8/2023 9:00,CSGO,TWITTER,Community Engagement ,236,8,Text,
2/8/2023 9:00,CSGO,TWITTER,Community Engagement ,1379,15,Link,
2/8/2023 8:24,CSGO,TWITTER,N/A ,0,0,Text,
2/8/2023 8:22,General,LINKEDIN_COMPANY,Community Engagement ,2476,17,Text,0.686591276
2/8/2023 8:10,General ,TWITTER,N/A ,0,0,Video,#DIV/0!
2/8/2023 6:18,DOTA2,TWITTER,N/A ,984,17,Photo,
2/7/2023 16:02,General ,TWITTER,Community Engagement ,5404,256,Video,4.73723168
2/7/2023 15:59,General ,TWITTER,N/A ,0,0,Video,#DIV/0!
2/7/2023 15:26,CSGO,TWITTER,N/A ,0,0,Text,
2/7/2023 15:25,CSGO,TWITTER,N/A ,0,0,Text,
2/7/2023 15:25,CSGO,TWITTER,N/A ,0,0,Text,
2/7/2023 14:10,CSGO,TWITTER,N/A ,0,0,Text,
2/7/2023 14:09,CSGO,TWITTER,N/A ,0,0,Link,
2/7/2023 14:09,CSGO,TWITTER,N/A ,0,0,Link,
2/7/2023 14:09,CSGO,TWITTER,N/A ,0,0,Link,
2/7/2023 14:08,CSGO,TWITTER,N/A ,0,0,Link,
2/7/2023 14:08,CSGO,TWITTER,N/A ,0,0,Link,
2/7/2023 14:00,General ,INSTAGRAM,Evergreen ,7719,114,Video,1.476875243
2/7/2023 14:00,General ,TIKTOK_BUSINESS,Evergreen ,1126,49,Video,4.351687389
2/7/2023 14:00,General ,YOUTUBE,Evergreen ,515,27,Video,5.242718447
2/7/2023 11:47,General ,TWITTER,Evil Exhibited ,325,2,Text,0.615384615
2/7/2023 11:46,General ,TWITTER,Evil Exhibited ,430,4,Video,0.930232558
2/7/2023 11:35,General ,TWITTER,Evil Exhibited ,27024,697,Photo,2.579188869
2/7/2023 9:20,General ,TWITTER,Community Engagement ,873,44,Video,5.040091638
2/7/2023 9:06,General ,INSTAGRAM,Evergreen ,7618,82,Video,1.076398005
2/7/2023 9:00,General ,TIKTOK_BUSINESS,Evergreen ,222,15,Video,6.756756757
2/7/2023 9:00,General ,YOUTUBE,Evergreen ,365,17,Video,4.657534247
2/7/2023 8:21,CSGO,TWITTER,N/A ,0,0,Video,
2/6/2023 17:01,General ,TWITTER,Community Engagement ,237,10,Text,4.219409283
